55409.0 | 1.215065 | 15:23:29
55409.0 | 1.215065 | 15:23:29
55410.0 | 1.215055 | 15:23:30
55411.0 | 1.21511 | 15:23:31
55412.0 | 1.215085 | 15:23:32
55413.0 | 1.215055 | 15:23:33
55414.0 | 1.21505 | 15:23:34
55414.0 | 1.21503 | 15:23:34
55415.0 | 1.214995 | 15:23:35
55416.0 | 1.215005 | 15:23:36
55417.0 | 1.215005 | 15:23:37
55419.0 | 1.215105 | 15:23:39
55419.0 | 1.215105 | 15:23:39
55420.0 | 1.215085 | 15:23:40
55420.0 | 1.215085 | 15:23:40
55422.0 | 1.215095 | 15:23:42
55422.0 | 1.215095 | 15:23:42
55424.0 | 1.21509 | 15:23:44
55424.0 | 1.21509 | 15:23:44
55424.0 | 1.21509 | 15:23:44
55426.0 | 1.215075 | 15:23:46
55426.0 | 1.215075 | 15:23:46
55429.0 | 1.215095 | 15:23:49
55429.0 | 1.215095 | 15:23:49
55429.0 | 1.215095 | 15:23:49
55430.0 | 1.21507 | 15:23:50
55430.0 | 1.21507 | 15:23:50
55432.0 | 1.215055 | 15:23:52
55434.0 | 1.21503 | 15:23:54
55435.0 | 1.21504 | 15:23:55
55435.0 | 1.215045 | 15:23:55
55436.0 | 1.215035 | 15:23:56
55436.0 | 1.215035 | 15:23:56
55438.0 | 1.21503 | 15:23:58
55439.0 | 1.215035 | 15:23:59
55441.0 | 1.21503 | 15:24:01
55441.0 | 1.21503 | 15:24:01
55441.0 | 1.21503 | 15:24:01
55443.0 | 1.215015 | 15:24:03
55444.0 | 1.21504 | 15:24:04
55444.0 | 1.21504 | 15:24:04
55446.0 | 1.21507 | 15:24:06
55446.0 | 1.21507 | 15:24:06
55447.0 | 1.215005 | 15:24:07
55447.0 | 1.215005 | 15:24:07
55448.0 | 1.214945 | 15:24:08
55448.0 | 1.214945 | 15:24:08
55451.0 | 1.21493 | 15:24:11
55452.0 | 1.21493 | 15:24:12
55452.0 | 1.21493 | 15:24:12
55454.0 | 1.214925 | 15:24:14
55454.0 | 1.214925 | 15:24:14
55455.0 | 1.21494 | 15:24:15
55455.0 | 1.21494 | 15:24:15
55457.0 | 1.21498 | 15:24:17
55457.0 | 1.21498 | 15:24:17
55459.0 | 1.215045 | 15:24:19
